tag,gen,idx,maxIter,fpsErr,gpuTimeMs,boundary,density,rank
FRONT,27,9,144,6667.66,0.14864,0,0,0
FRONT,27,10,3779,444.317,1.98288,49157,0.00834348,0
FRONT,27,11,364,2472.42,0.39488,23334,0.0155446,0
FRONT,27,12,87,10605.5,0.09376,0,0,0
FRONT,27,13,1161,886.826,1.05616,52387,0.0566299,0
FRONT,27,14,397,2593.93,0.3768,28835,0.022146,0
FRONT,27,15,116,8306.8,0.11952,0,0,0
FRONT,27,16,162,4904.26,0.20144,0,0,0
FRONT,27,17,64,12075.9,0.0824,0,0,0
FRONT,27,18,1165,717.46,1.28624,52422,0.0564798,0
FRONT,27,19,4045,507.872,1.76096,48931,0.00728322,0
FRONT,27,20,64,14144.5,0.0704,0,0,0
FRONT,27,21,118,8025.38,0.12368,0,0,0
FRONT,27,22,1256,824.267,1.13088,52311,0.0528754,0
FRONT,27,23,3797,431.777,2.03344,49121,0.00826348,0
FRONT,27,24,345,2903.49,0.33744,20069,0.0118819,0
FRONT,27,25,64,11303.6,0.088,0,0,0
FRONT,27,26,517,1787.47,0.54128,42835,0.0437368,0
FRONT,27,27,205,4081.82,0.24144,0,0,0
FRONT,27,28,64,12075.9,0.0824,0,0,0
FRONT,27,29,756,1113.93,0.85184,51768,0.0633325,0
FRONT,27,30,276,2943.36,0.33296,8262,0.00164404,0
FRONT,27,31,64,9988.23,0.09952,0,0,0
EVAL,28,0,64,12721.2,0.07824,0,0,-1
EVAL,28,1,64,11471.4,0.08672,0,0,-1
EVAL,28,2,139,7107.43,0.13952,0,0,-1
EVAL,28,3,470,1928.55,0.50288,38514,0.0361043,-1
EVAL,28,4,207,4729.27,0.2088,0,0,-1
EVAL,28,5,799,1306.12,0.732,52110,0.0641256,-1
EVAL,28,6,3699,464.197,1.90768,49115,0.00871297,-1
EVAL,28,7,635,1630.56,0.59152,49272,0.057108,-1
EVAL,28,8,193,5126.72,0.1928,0,0,-1
EVAL,28,9,3773,532.361,1.68816,49165,0.0083696,-1
EVAL,28,10,558,1354.99,0.70672,45797,0.0493093,-1
EVAL,28,11,97,10135.8,0.09808,0,0,-1
EVAL,28,12,997,796.516,1.16752,52707,0.0621611,-1
EVAL,28,13,383,2652.67,0.36864,26557,0.0193577,-1
EVAL,28,14,679,1549.58,0.62128,50509,0.0601285,-1
EVAL,28,15,386,2693.3,0.3632,26994,0.0199364,-1
EVAL,28,16,523,2030.3,0.4784,43138,0.0446072,-1
EVAL,28,17,1165,903.614,1.03776,52422,0.0564798,-1
EVAL,28,18,709,1513.91,0.63536,51280,0.0616745,-1
EVAL,28,19,277,3112.59,0.3152,8370,0.00173296,-1
EVAL,28,20,3917,547.032,1.64736,49016,0.00777676,-1
EVAL,28,21,384,2187.39,0.44496,26718,0.0195262,-1
EVAL,28,22,1019,992.898,0.94976,52661,0.0614784,-1
EVAL,28,23,746,1150.3,0.82624,51581,0.0630484,-1
EVAL,28,24,364,2484.79,0.39296,23334,0.0155446,-1
EVAL,28,25,495,1618.3,0.59584,40860,0.0402788,-1
EVAL,28,26,3753,528.623,1.69888,49158,0.00845977,-1
EVAL,28,27,1098,952.966,0.9872,52619,0.0589552,-1
EVAL,28,28,3841,547.799,1.64528,49091,0.00808187,-1
EVAL,28,29,284,3793.27,0.25952,9457,0.00241074,-1
EVAL,28,30,487,2204.49,0.4416,40214,0.0389717,-1
EVAL,28,31,1323,807.333,1.15296,52143,0.0502286,-1
FRONT,28,0,64,12721.2,0.07824,0,0,0
FRONT,28,1,64,11471.4,0.08672,0,0,0
FRONT,28,2,139,7107.43,0.13952,0,0,0
FRONT,28,3,470,1928.55,0.50288,38514,0.0361043,0
FRONT,28,4,207,4729.27,0.2088,0,0,0
FRONT,28,5,799,1306.12,0.732,52110,0.0641256,0
FRONT,28,6,3699,464.197,1.90768,49115,0.00871297,0
FRONT,28,7,635,1630.56,0.59152,49272,0.057108,0
FRONT,28,8,193,5126.72,0.1928,0,0,0
FRONT,28,9,3773,532.361,1.68816,49165,0.0083696,0
FRONT,28,10,558,1354.99,0.70672,45797,0.0493093,0
FRONT,28,11,97,10135.8,0.09808,0,0,0
FRONT,28,12,997,796.516,1.16752,52707,0.0621611,0
FRONT,28,13,383,2652.67,0.36864,26557,0.0193577,0
FRONT,28,14,679,1549.58,0.62128,50509,0.0601285,0
FRONT,28,15,386,2693.3,0.3632,26994,0.0199364,0
FRONT,28,16,523,2030.3,0.4784,43138,0.0446072,0
FRONT,28,17,1165,903.614,1.03776,52422,0.0564798,0
FRONT,28,18,709,1513.91,0.63536,51280,0.0616745,0
FRONT,28,19,277,3112.59,0.3152,8370,0.00173296,0
FRONT,28,20,3917,547.032,1.64736,49016,0.00777676,0
FRONT,28,21,384,2187.39,0.44496,26718,0.0195262,0
FRONT,28,22,1019,992.898,0.94976,52661,0.0614784,0
FRONT,28,23,746,1150.3,0.82624,51581,0.0630484,0
FRONT,28,24,364,2484.79,0.39296,23334,0.0155446,0
FRONT,28,25,495,1618.3,0.59584,40860,0.0402788,0
FRONT,28,26,3753,528.623,1.69888,49158,0.00845977,0
FRONT,28,27,1098,952.966,0.9872,52619,0.0589552,0
FRONT,28,28,3841,547.799,1.64528,49091,0.00808187,0
FRONT,28,29,284,3793.27,0.25952,9457,0.00241074,0
FRONT,28,30,487,2204.49,0.4416,40214,0.0389717,0
FRONT,28,31,1323,807.333,1.15296,52143,0.0502286,0
EVAL,29,0,86,11061,0.08992,0,0,-1
EVAL,29,1,361,2913.36,0.33632,22841,0.0149712,-1
EVAL,29,2,247,4171.55,0.23632,2355,0.000111902,-1
EVAL,29,3,111,8855.83,0.11216,0,0,-1
EVAL,29,4,3823,347.671,2.45296,49135,0.00815665,-1
EVAL,29,5,1360,776.568,1.19536,52022,0.0487781,-1
EVAL,29,6,997,1069.59,0.88528,52707,0.0621611,-1
EVAL,29,7,3585,514.026,1.74208,49407,0.00927266,-1
EVAL,29,8,502,1804,0.53648,41659,0.0414627,-1
EVAL,29,9,223,4449.38,0.22176,0,0,-1
EVAL,29,10,354,2065.85,0.4704,21642,0.0136064,-1
EVAL,29,11,64,14441.2,0.06896,0,0,-1
EVAL,29,12,490,2151.61,0.45216,40463,0.0395063,-1
EVAL,29,13,150,6498.24,0.15248,0,0,-1
EVAL,29,14,470,2177.74,0.44688,38514,0.0361043,-1
EVAL,29,15,621,1728.27,0.5592,48830,0.0559705,-1
EVAL,29,16,301,3433.57,0.28624,12312,0.00451366,-1
EVAL,29,17,1176,906.744,1.0344,52371,0.056043,-1
EVAL,29,18,3747,526.414,1.70528,49061,0.00848282,-1
EVAL,29,19,240,4338.31,0.22736,1258,2.2556e-05,-1
EVAL,29,20,64,14577,0.06832,0,0,-1
EVAL,29,21,381,2743.95,0.35664,26262,0.0189139,-1
EVAL,29,22,502,2052.2,0.47344,41659,0.0414627,-1
EVAL,29,23,482,1679.98,0.57472,39658,0.0381711,-1
EVAL,29,24,415,2482.72,0.39328,31353,0.0257348,-1
EVAL,29,25,1105,976.484,0.9648,52535,0.0587273,-1
EVAL,29,26,1165,930.177,1.00992,52422,0.0564798,-1
EVAL,29,27,394,1936.81,0.5008,28282,0.0215521,-1
EVAL,29,28,64,14374.2,0.06928,0,0,-1
EVAL,29,29,3623,527.848,1.70112,49289,0.00908295,-1
EVAL,29,30,411,2606.38,0.37504,30723,0.0249411,-1
EVAL,29,31,1239,850.415,1.0984,52282,0.0535598,-1
FRONT,29,0,86,11061,0.08992,0,0,0
FRONT,29,1,361,2913.36,0.33632,22841,0.0149712,0
FRONT,29,2,247,4171.55,0.23632,2355,0.000111902,0
FRONT,29,3,111,8855.83,0.11216,0,0,0
FRONT,29,4,3823,347.671,2.45296,49135,0.00815665,0
FRONT,29,5,1360,776.568,1.19536,52022,0.0487781,0
FRONT,29,6,997,1069.59,0.88528,52707,0.0621611,0
FRONT,29,7,3585,514.026,1.74208,49407,0.00927266,0
FRONT,29,8,502,1804,0.53648,41659,0.0414627,0
FRONT,29,9,223,4449.38,0.22176,0,0,0
FRONT,29,10,354,2065.85,0.4704,21642,0.0136064,0
FRONT,29,11,64,14441.2,0.06896,0,0,0
FRONT,29,12,490,2151.61,0.45216,40463,0.0395063,0
FRONT,29,13,150,6498.24,0.15248,0,0,0
FRONT,29,14,470,2177.74,0.44688,38514,0.0361043,0
FRONT,29,15,621,1728.27,0.5592,48830,0.0559705,0
FRONT,29,16,301,3433.57,0.28624,12312,0.00451366,0
FRONT,29,17,1176,906.744,1.0344,52371,0.056043,0
FRONT,29,18,3747,526.414,1.70528,49061,0.00848282,0
FRONT,29,19,240,4338.31,0.22736,1258,2.2556e-05,0
FRONT,29,20,64,14577,0.06832,0,0,0
FRONT,29,21,381,2743.95,0.35664,26262,0.0189139,0
FRONT,29,22,502,2052.2,0.47344,41659,0.0414627,0
FRONT,29,23,482,1679.98,0.57472,39658,0.0381711,0
FRONT,29,24,415,2482.72,0.39328,31353,0.0257348,0
FRONT,29,25,1105,976.484,0.9648,52535,0.0587273,0
FRONT,29,26,1165,930.177,1.00992,52422,0.0564798,0
FRONT,29,27,394,1936.81,0.5008,28282,0.0215521,0
FRONT,29,28,64,14374.2,0.06928,0,0,0
FRONT,29,29,3623,527.848,1.70112,49289,0.00908295,0
FRONT,29,30,411,2606.38,0.37504,30723,0.0249411,0
FRONT,29,31,1239,850.415,1.0984,52282,0.0535598,0
EVAL,30,0,3569,554.794,1.62656,49404,0.00935064,-1
EVAL,30,1,442,2419.17,0.40336,35140,0.0309921,-1
EVAL,30,2,150,6430.13,0.15408,0,0,-1
EVAL,30,3,319,2407.43,0.40528,15292,0.00725962,-1
EVAL,30,4,479,2243.72,0.43408,39309,0.0376468,-1
EVAL,30,5,1065,992.011,0.95056,52662,0.0601101,-1
EVAL,30,6,86,11242,0.08848,0,0,-1
EVAL,30,7,1288,822.145,1.1336,52231,0.0516328,-1
EVAL,30,8,165,4512.06,0.21872,0,0,-1
EVAL,30,9,409,2574.91,0.37952,30570,0.02456,-1
EVAL,30,10,181,5436.92,0.18192,0,0,-1
EVAL,30,11,139,6800.59,0.14576,0,0,-1
EVAL,30,12,1063,959.243,0.98112,52655,0.0601756,-1
EVAL,30,13,364,2759.12,0.35472,23334,0.0155446,-1
EVAL,30,14,488,2072.38,0.46896,40307,0.0391758,-1
EVAL,30,15,482,2150.04,0.45248,39658,0.0381711,-1
EVAL,30,16,190,5148.33,0.192,0,0,-1
EVAL,30,17,484,2121.5,0.4584,39934,0.0385079,-1
EVAL,30,18,512,2066.57,0.47024,42293,0.0429569,-1
EVAL,30,19,455,2213.55,0.43984,36669,0.0334014,-1
EVAL,30,20,248,3928.51,0.25072,2555,0.000128817,-1
EVAL,30,21,679,1127.54,0.84208,50509,0.0601285,-1
EVAL,30,22,367,2857.83,0.34272,23927,0.016152,-1
EVAL,30,23,114,8443.4,0.1176,0,0,-1
EVAL,30,24,443,1884.01,0.5144,35145,0.0311655,-1
EVAL,30,25,396,2566.05,0.3808,28643,0.0219414,-1
EVAL,30,26,223,4545.75,0.21712,0,0,-1
EVAL,30,27,480,2136.84,0.4552,39486,0.0378006,-1
EVAL,30,28,297,3303.83,0.29728,11569,0.00396029,-1
EVAL,30,29,64,13586.3,0.07328,0,0,-1
EVAL,30,30,356,2832.18,0.34576,22073,0.0139873,-1
EVAL,30,31,500,2116.94,0.45936,41448,0.0411158,-1
FRONT,30,0,3569,554.794,1.62656,49404,0.00935064,0
FRONT,30,1,442,2419.17,0.40336,35140,0.0309921,0
FRONT,30,2,150,6430.13,0.15408,0,0,0
FRONT,30,3,319,2407.43,0.40528,15292,0.00725962,0
FRONT,30,4,479,2243.72,0.43408,39309,0.0376468,0
FRONT,30,5,1065,992.011,0.95056,52662,0.0601101,0
FRONT,30,6,86,11242,0.08848,0,0,0
FRONT,30,7,1288,822.145,1.1336,52231,0.0516328,0
FRONT,30,8,165,4512.06,0.21872,0,0,0
FRONT,30,9,409,2574.91,0.37952,30570,0.02456,0
FRONT,30,10,181,5436.92,0.18192,0,0,0
FRONT,30,11,139,6800.59,0.14576,0,0,0
FRONT,30,12,1063,959.243,0.98112,52655,0.0601756,0
FRONT,30,13,364,2759.12,0.35472,23334,0.0155446,0
FRONT,30,14,488,2072.38,0.46896,40307,0.0391758,0
FRONT,30,15,482,2150.04,0.45248,39658,0.0381711,0
FRONT,30,16,190,5148.33,0.192,0,0,0
FRONT,30,17,484,2121.5,0.4584,39934,0.0385079,0
FRONT,30,18,512,2066.57,0.47024,42293,0.0429569,0
FRONT,30,19,455,2213.55,0.43984,36669,0.0334014,0
FRONT,30,20,248,3928.51,0.25072,2555,0.000128817,0
FRONT,30,21,679,1127.54,0.84208,50509,0.0601285,0
FRONT,30,22,367,2857.83,0.34272,23927,0.016152,0
FRONT,30,23,114,8443.4,0.1176,0,0,0
FRONT,30,24,443,1884.01,0.5144,35145,0.0311655,0
FRONT,30,25,396,2566.05,0.3808,28643,0.0219414,0
FRONT,30,26,223,4545.75,0.21712,0,0,0
FRONT,30,27,480,2136.84,0.4552,39486,0.0378006,0
FRONT,30,28,297,3303.83,0.29728,11569,0.00396029,0
FRONT,30,29,64,13586.3,0.07328,0,0,0
FRONT,30,30,356,2832.18,0.34576,22073,0.0139873,0
FRONT,30,31,500,2116.94,0.45936,41448,0.0411158,0
EVAL,31,0,150,6436.88,0.15392,0,0,-1
EVAL,31,1,230,4286.31,0.23008,0,0,-1
EVAL,31,2,209,4022.3,0.24496,0,0,-1
EVAL,31,3,411,2568.26,0.38048,30723,0.0249411,-1
EVAL,31,4,64,14144.5,0.0704,0,0,-1
EVAL,31,5,165,5781.12,0.1712,0,0,-1
EVAL,31,6,313,3140.2,0.31248,15012,0.00656048,-1
EVAL,31,7,485,2221.85,0.43824,40469,0.0395354,-1
EVAL,31,8,190,5451.46,0.18144,0,0,-1
EVAL,31,9,476,1884.01,0.5144,39484,0.037996,-1
EVAL,31,10,446,2341.08,0.41648,36175,0.0325932,-1
EVAL,31,11,3597,385.728,2.24352,48684,0.00905878,-1
EVAL,31,12,362,2833.52,0.3456,23663,0.0157567,-1
EVAL,31,13,3529,569.342,1.58896,48600,0.00940036,-1
EVAL,31,14,401,2696.95,0.36272,29992,0.0237344,-1
EVAL,31,15,319,2431.03,0.40144,17490,0.00811474,-1
EVAL,31,16,64,14242.1,0.06992,0,0,-1
EVAL,31,17,298,3521.66,0.2792,15702,0.00535376,-1
EVAL,31,18,440,2374.75,0.41072,38319,0.0353697,-1
EVAL,31,19,1065,787.688,1.17968,50988,0.0598265,-1
EVAL,31,20,396,2672.84,0.36592,34567,0.0280839,-1
EVAL,31,21,107,9226.78,0.10768,0,0,-1
EVAL,31,22,64,14374.2,0.06928,0,0,-1
EVAL,31,23,466,1721.13,0.56144,43570,0.0460065,-1
EVAL,31,24,64,13953.5,0.07136,0,0,-1
EVAL,31,25,3569,463.144,1.91152,47474,0.00907483,-1
EVAL,31,26,368,2801.72,0.34944,30335,0.0351732,-1
EVAL,31,27,1288,839.022,1.11232,48459,0.0534314,-1
EVAL,31,28,479,2260.83,0.43088,41575,0.0594137,-1
EVAL,31,29,443,2440,0.4,38348,0.0537998,-1
EVAL,31,30,64,13676.3,0.0728,0,0,-1
EVAL,31,31,1136,940.48,0.99952,48849,0.0607684,-1
FRONT,31,0,150,6436.88,0.15392,0,0,0
FRONT,31,1,230,4286.31,0.23008,0,0,0
FRONT,31,2,209,4022.3,0.24496,0,0,0
FRONT,31,3,411,2568.26,0.38048,30723,0.0249411,0
FRONT,31,4,64,14144.5,0.0704,0,0,0
FRONT,31,5,165,5781.12,0.1712,0,0,0
FRONT,31,6,313,3140.2,0.31248,15012,0.00656048,0
FRONT,31,7,485,2221.85,0.43824,40469,0.0395354,0
FRONT,31,8,190,5451.46,0.18144,0,0,0
FRONT,31,9,476,1884.01,0.5144,39484,0.037996,0
FRONT,31,10,446,2341.08,0.41648,36175,0.0325932,0
FRONT,31,11,3597,385.728,2.24352,48684,0.00905878,0
FRONT,31,12,362,2833.52,0.3456,23663,0.0157567,0
FRONT,31,13,3529,569.342,1.58896,48600,0.00940036,0
FRONT,31,14,401,2696.95,0.36272,29992,0.0237344,0
FRONT,31,15,319,2431.03,0.40144,17490,0.00811474,0
FRONT,31,16,64,14242.1,0.06992,0,0,0
FRONT,31,17,298,3521.66,0.2792,15702,0.00535376,0
FRONT,31,18,440,2374.75,0.41072,38319,0.0353697,0
FRONT,31,19,1065,787.688,1.17968,50988,0.0598265,0
FRONT,31,20,396,2672.84,0.36592,34567,0.0280839,0
FRONT,31,21,107,9226.78,0.10768,0,0,0
FRONT,31,22,64,14374.2,0.06928,0,0,0
FRONT,31,23,466,1721.13,0.56144,43570,0.0460065,0
FRONT,31,24,64,13953.5,0.07136,0,0,0
FRONT,31,25,3569,463.144,1.91152,47474,0.00907483,0
FRONT,31,26,368,2801.72,0.34944,30335,0.0351732,0
FRONT,31,27,1288,839.022,1.11232,48459,0.0534314,0
FRONT,31,28,479,2260.83,0.43088,41575,0.0594137,0
FRONT,31,29,443,2440,0.4,38348,0.0537998,0
FRONT,31,30,64,13676.3,0.0728,0,0,0
FRONT,31,31,1136,940.48,0.99952,48849,0.0607684,0
EVAL,32,0,1042,1043.85,0.90592,49155,0.0652959,-1
EVAL,32,1,107,8830.47,0.11248,0,0,-1
EVAL,32,2,317,3280.46,0.29936,21729,0.026077,-1
EVAL,32,3,411,2606.38,0.37504,34820,0.0478452,-1
EVAL,32,4,205,3954.13,0.24912,4077,0.00183369,-1
EVAL,32,5,238,4223.76,0.23344,8093,0.00732273,-1
EVAL,32,6,3571,524.167,1.71184,45590,0.00926215,-1
EVAL,32,7,64,13736.9,0.07248,0,0,-1
EVAL,32,8,64,13798.1,0.07216,0,0,-1
EVAL,32,9,64,13922.1,0.07152,0,0,-1
EVAL,32,10,3641,554.734,1.62672,45721,0.00893847,-1
EVAL,32,11,423,2504.63,0.38992,36262,0.0501815,-1
EVAL,32,12,558,1924.76,0.50384,45915,0.0682827,-1
EVAL,32,13,485,2190.63,0.44432,41969,0.060188,-1
EVAL,32,14,64,13953.5,0.07136,0,0,-1
EVAL,32,15,330,3195.21,0.3072,23767,0.029382,-1
EVAL,32,16,408,2617.81,0.37344,34577,0.0472357,-1
EVAL,32,17,225,3636.04,0.27056,6200,0.00488769,-1
EVAL,32,18,421,2519.45,0.38768,36051,0.0497845,-1
EVAL,32,19,271,3805.18,0.25872,14312,0.01459,-1
EVAL,32,20,295,3493.16,0.28144,18151,0.0204629,-1
EVAL,32,21,183,5346.57,0.18496,1567,8.16373e-05,-1
EVAL,32,22,326,3327.53,0.2952,23095,0.0283588,-1
EVAL,32,23,3499,513.71,1.74304,45500,0.00966612,-1
EVAL,32,24,64,13890.9,0.07168,0,0,-1
EVAL,32,25,209,4678.44,0.21104,4511,0.00235795,-1
EVAL,32,26,3611,526.854,1.704,45697,0.009071,-1
EVAL,32,27,3681,515.559,1.73744,45605,0.00875603,-1
EVAL,32,28,3531,483.006,1.8416,45486,0.00947694,-1
EVAL,32,29,1015,1044.44,0.90544,49282,0.0665404,-1
EVAL,32,30,454,1943.21,0.4992,39442,0.0556699,-1
EVAL,32,31,403,2597.31,0.37632,33896,0.0462121,-1
FRONT,32,0,1042,1043.85,0.90592,49155,0.0652959,0
FRONT,32,1,107,8830.47,0.11248,0,0,0
FRONT,32,2,317,3280.46,0.29936,21729,0.026077,0
FRONT,32,3,411,2606.38,0.37504,34820,0.0478452,0
FRONT,32,4,205,3954.13,0.24912,4077,0.00183369,0
FRONT,32,5,238,4223.76,0.23344,8093,0.00732273,0
FRONT,32,6,3571,524.167,1.71184,45590,0.00926215,0
FRONT,32,7,64,13736.9,0.07248,0,0,0
FRONT,32,8,64,13798.1,0.07216,0,0,0
FRONT,32,9,64,13922.1,0.07152,0,0,0
FRONT,32,10,3641,554.734,1.62672,45721,0.00893847,0
FRONT,32,11,423,2504.63,0.38992,36262,0.0501815,0
FRONT,32,12,558,1924.76,0.50384,45915,0.0682827,0
FRONT,32,13,485,2190.63,0.44432,41969,0.060188,0
FRONT,32,14,64,13953.5,0.07136,0,0,0
FRONT,32,15,330,3195.21,0.3072,23767,0.029382,0
FRONT,32,16,408,2617.81,0.37344,34577,0.0472357,0
FRONT,32,17,225,3636.04,0.27056,6200,0.00488769,0
FRONT,32,18,421,2519.45,0.38768,36051,0.0497845,0
FRONT,32,19,271,3805.18,0.25872,14312,0.01459,0
FRONT,32,20,295,3493.16,0.28144,18151,0.0204629,0
FRONT,32,21,183,5346.57,0.18496,1567,8.16373e-05,0
FRONT,32,22,326,3327.53,0.2952,23095,0.0283588,0
FRONT,32,23,3499,513.71,1.74304,45500,0.00966612,0
FRONT,32,24,64,13890.9,0.07168,0,0,0
FRONT,32,25,209,4678.44,0.21104,4511,0.00235795,0
FRONT,32,26,3611,526.854,1.704,45697,0.009071,0
FRONT,32,27,3681,515.559,1.73744,45605,0.00875603,0
FRONT,32,28,3531,483.006,1.8416,45486,0.00947694,0
FRONT,32,29,1015,1044.44,0.90544,49282,0.0665404,0
FRONT,32,30,454,1943.21,0.4992,39442,0.0556699,0
FRONT,32,31,403,2597.31,0.37632,33896,0.0462121,0
EVAL,33,0,340,3088.61,0.3176,25174,0.0318939,-1
EVAL,33,1,428,2466.27,0.39584,36793,0.0510945,-1
EVAL,33,2,3481,544.975,1.65296,45529,0.00977137,-1
EVAL,33,3,576,1889.47,0.51296,46669,0.0696752,-1
EVAL,33,4,463,2323.68,0.41952,40329,0.0570627,-1
EVAL,33,5,81,11120.7,0.08944,0,0,-1
EVAL,33,6,259,3893.19,0.25296,12358,0.0118058,-1
EVAL,33,7,147,6539.79,0.15152,0,0,-1
EVAL,33,8,399,2632.8,0.37136,33491,0.0454032,-1
EVAL,33,9,121,7733.02,0.12832,0,0,-1
EVAL,33,10,508,2079.68,0.46736,43536,0.0632584,-1
EVAL,33,11,434,2013.66,0.48224,37522,0.0521758,-1
EVAL,33,12,297,3433.57,0.28624,18363,0.0209554,-1
EVAL,33,13,405,2650.32,0.36896,34117,0.0466411,-1
EVAL,33,14,271,3737.08,0.26336,14312,0.01459,-1
EVAL,33,15,1114,953.623,0.98656,49006,0.0618994,-1
EVAL,33,16,139,6923.24,0.1432,0,0,-1
EVAL,33,17,343,3012.76,0.32544,25682,0.0326627,-1
EVAL,33,18,186,5183.29,0.19072,2025,0.000190231,-1
EVAL,33,19,333,3169.97,0.3096,24160,0.030137,-1
EVAL,33,20,360,2943.36,0.33296,28135,0.0367143,-1
EVAL,33,21,552,1936.81,0.5008,45507,0.067722,-1
EVAL,33,22,364,2888.11,0.3392,28640,0.0376388,-1
EVAL,33,23,78,11557.1,0.08608,0,0,-1
EVAL,33,24,894,985.5,0.95648,49519,0.0714545,-1
EVAL,33,25,194,5000.73,0.1976,2896,0.000693381,-1
EVAL,33,26,299,3471.07,0.2832,18663,0.0214958,-1
EVAL,33,27,391,2650.32,0.36896,32395,0.0437009,-1
EVAL,33,28,1059,829.553,1.12416,49123,0.0644983,-1
EVAL,33,29,296,3473.07,0.28304,18116,0.0207526,-1
EVAL,33,30,99,9467.44,0.10496,0,0,-1
EVAL,33,31,285,3755.63,0.26208,16513,0.0179895,-1
FRONT,33,0,340,3088.61,0.3176,25174,0.0318939,0
FRONT,33,1,428,2466.27,0.39584,36793,0.0510945,0
FRONT,33,2,3481,544.975,1.65296,45529,0.00977137,0
FRONT,33,3,576,1889.47,0.51296,46669,0.0696752,0
FRONT,33,4,463,2323.68,0.41952,40329,0.0570627,0
FRONT,33,5,81,11120.7,0.08944,0,0,0
FRONT,33,6,259,3893.19,0.25296,12358,0.0118058,0
FRONT,33,7,147,6539.79,0.15152,0,0,0
FRONT,33,8,399,2632.8,0.37136,33491,0.0454032,0
FRONT,33,9,121,7733.02,0.12832,0,0,0
FRONT,33,10,508,2079.68,0.46736,43536,0.0632584,0
FRONT,33,11,434,2013.66,0.48224,37522,0.0521758,0
FRONT,33,12,297,3433.57,0.28624,18363,0.0209554,0
FRONT,33,14,271,3737.08,0.26336,14312,0.01459,0
FRONT,33,15,1114,953.623,0.98656,49006,0.0618994,0
FRONT,33,16,139,6923.24,0.1432,0,0,0
FRONT,33,17,343,3012.76,0.32544,25682,0.0326627,0
FRONT,33,18,186,5183.29,0.19072,2025,0.000190231,0
FRONT,33,19,333,3169.97,0.3096,24160,0.030137,0
FRONT,33,20,360,2943.36,0.33296,28135,0.0367143,0
FRONT,33,21,552,1936.81,0.5008,45507,0.067722,0
FRONT,33,22,364,2888.11,0.3392,28640,0.0376388,0
FRONT,33,23,78,11557.1,0.08608,0,0,0
FRONT,33,24,894,985.5,0.95648,49519,0.0714545,0
FRONT,33,25,194,5000.73,0.1976,2896,0.000693381,0
FRONT,33,26,299,3471.07,0.2832,18663,0.0214958,0
FRONT,33,27,391,2650.32,0.36896,32395,0.0437009,0
FRONT,33,28,1059,829.553,1.12416,49123,0.0644983,0
FRONT,33,29,296,3473.07,0.28304,18116,0.0207526,0
FRONT,33,30,99,9467.44,0.10496,0,0,0
FRONT,33,31,285,3755.63,0.26208,16513,0.0179895,0
EVAL,34,0,462,2050.06,0.47392,40128,0.0568792,-1
EVAL,34,1,397,2699.38,0.3624,33252,0.0449565,-1
EVAL,34,2,496,2147.7,0.45296,42810,0.0617384,-1
EVAL,34,3,1113,906.445,1.03472,48932,0.0618974,-1
EVAL,34,4,377,2756.58,0.35504,30545,0.0406353,-1
EVAL,34,5,842,1299.58,0.73552,49502,0.0730448,-1
EVAL,34,6,381,2743.95,0.35664,31146,0.0415473,-1
EVAL,34,7,64,13556.6,0.07344,0,0,-1
EVAL,34,8,347,2978.41,0.32912,26298,0.0336153,-1
EVAL,34,9,206,3933.61,0.2504,4183,0.00195458,-1
EVAL,34,10,1168,952.474,0.98768,48783,0.0592004,-1
EVAL,34,11,446,2351.27,0.41472,38615,0.0542981,-1
EVAL,34,12,233,4301.48,0.22928,7072,0.00639516,-1
EVAL,34,13,851,1248.9,0.764,49594,0.0728083,-1
EVAL,34,14,439,2426.08,0.40224,37967,0.0530883,-1
EVAL,34,15,268,3812.37,0.25824,14026,0.0138993,-1
EVAL,34,16,67,13125.7,0.07584,0,0,-1
EVAL,34,17,341,3077.55,0.31872,25289,0.032079,-1
EVAL,34,18,434,2489.98,0.39216,37522,0.0521758,-1
EVAL,34,19,64,13767.4,0.07232,0,0,-1
EVAL,34,20,3524,521.179,1.72064,45487,0.00951811,-1
EVAL,34,21,94,9782.52,0.1016,0,0,-1
EVAL,34,22,333,2564.95,0.38096,24160,0.030137,-1
EVAL,34,23,1153,923.014,1.01728,48813,0.0599461,-1
EVAL,34,24,96,9614.92,0.10336,0,0,-1
EVAL,34,25,414,2588.31,0.3776,35211,0.048429,-1
EVAL,34,26,388,2251.39,0.43264,32005,0.0430343,-1
EVAL,34,27,440,2431.03,0.40144,38071,0.0532304,-1
EVAL,34,28,186,5268.22,0.18768,2025,0.000190231,-1
EVAL,34,29,64,14374.2,0.06928,0,0,-1
EVAL,34,30,184,5245.6,0.18848,1732,0.000114564,-1
EVAL,34,31,137,7002.15,0.1416,0,0,-1
FRONT,34,0,462,2050.06,0.47392,40128,0.0568792,0
FRONT,34,1,397,2699.38,0.3624,33252,0.0449565,0
FRONT,34,2,496,2147.7,0.45296,42810,0.0617384,0
FRONT,34,3,1113,906.445,1.03472,48932,0.0618974,0
FRONT,34,4,377,2756.58,0.35504,30545,0.0406353,0
FRONT,34,5,842,1299.58,0.73552,49502,0.0730448,0
FRONT,34,6,381,2743.95,0.35664,31146,0.0415473,0
FRONT,34,7,64,13556.6,0.07344,0,0,0
FRONT,34,8,347,2978.41,0.32912,26298,0.0336153,0
